times 	 signal 	 freqs 	 dft
398.0000000000	-0.2504655259	0.0092129630	9.7896303669
399.0000000000	-0.2497155259	0.0092361111	5.5759010535
400.0000000000	-0.2489655259	0.0092592593	5.6124687731
401.0000000000	-0.2482155259	0.0092824074	4.6768041856
402.0000000000	-0.2474655259	0.0093055556	8.0259848539
403.0000000000	-0.2467155259	0.0093287037	3.8293816181
404.0000000000	-0.2459655259	0.0093518519	4.5191154739
405.0000000000	-0.2452155259	0.0093750000	4.5636979391
406.0000000000	-0.2444655259	0.0093981481	3.6163699549
407.0000000000	-0.2484655259	0.0094212963	3.0715561594
408.0000000000	-0.2514655259	0.0094444444	4.1262077305
409.0000000000	-0.2594655259	0.0094675926	4.3426657254
410.0000000000	-0.2564655259	0.0094907407	2.9057772990
411.0000000000	-0.2569655259	0.0095138889	4.4223474910
412.0000000000	-0.2574655259	0.0095370370	2.9305576403
413.0000000000	-0.2594655259	0.0095601852	3.7701574575
414.0000000000	-0.2604655259	0.0095833333	11.0535577540
415.0000000000	-0.2554655259	0.0096064815	0.7300687384
416.0000000000	-0.2604655259	0.0096296296	6.4583860471
417.0000000000	-0.2624655259	0.0096527778	4.6364551464
418.0000000000	-0.2644655259	0.0096759259	6.3195832835
419.0000000000	-0.2634655259	0.0096990741	2.1278340946
420.0000000000	-0.2674655259	0.0097222222	3.4811793545
421.0000000000	-0.2634655259	0.0097453704	4.3628849996
422.0000000000	-0.2634655259	0.0097685185	4.7967112980
423.0000000000	-0.2619655259	0.0097916667	6.1742223678
424.0000000000	-0.2604655259	0.0098148148	7.1185553146
425.0000000000	-0.2544655259	0.0098379630	4.4539735075
426.0000000000	-0.2574655259	0.0098611111	7.5197025888
427.0000000000	-0.2594655259	0.0098842593	4.4999904281
428.0000000000	-0.2574655259	0.0099074074	1.4641198622
429.0000000000	-0.2599655259	0.0099305556	4.8672592604
430.0000000000	-0.2624655259	0.0099537037	0.9416720218
431.0000000000	-0.2634655259	0.0099768519	11.1594144219
432.0000000000	-0.2624655259	0.0100000000	8.4789992679
433.0000000000	-0.2594655259	0.0100231481	5.2237624847
434.0000000000	-0.2584655259	0.0100462963	4.3802515144
435.0000000000	-0.2579655259	0.0100694444	5.7514796096
436.0000000000	-0.2574655259	0.0100925926	4.6069069301
437.0000000000	-0.2564655259	0.0101157407	5.7793272848
438.0000000000	-0.2594655259	0.0101388889	6.8200124715
439.0000000000	-0.2614655259	0.0101620370	3.6528311743
440.0000000000	-0.2634655259	0.0101851852	6.0611280888
441.0000000000	-0.2639655259	0.0102083333	3.4341506618
442.0000000000	-0.2644655259	0.0102314815	4.3966332441
443.0000000000	-0.2614655259	0.0102546296	4.0875180879
444.0000000000	-0.2614655259	0.0102777778	10.3592072391
445.0000000000	-0.2604655259	0.0103009259	6.8098479458
446.0000000000	-0.2604655259	0.0103240741	5.1222622539
447.0000000000	-0.2613405259	0.0103472222	6.7804102052
448.0000000000	-0.2622155259	0.0103703704	4.7765441121
449.0000000000	-0.2630905259	0.0103935185	6.6756939534
450.0000000000	-0.2639655259	0.0104166667	9.5612871159
451.0000000000	-0.2648405259	0.0104398148	4.2431484867
452.0000000000	-0.2657155259	0.0104629630	4.7237632829
453.0000000000	-0.2665905259	0.0104861111	6.3853495610
454.0000000000	-0.2674655259	0.0105092593	3.3445259699
455.0000000000	-0.2684655259	0.0105324074	8.9107249397
456.0000000000	-0.2694655259	0.0105555556	3.1449222924
457.0000000000	-0.2674655259	0.0105787037	3.8608969696
458.0000000000	-0.2684655259	0.0106018519	4.6220087084
459.0000000000	-0.2679655259	0.0106250000	8.5105624709
460.0000000000	-0.2674655259	0.0106481481	1.0144161315
461.0000000000	-0.2704655259	0.0106712963	2.3868454431
462.0000000000	-0.2684655259	0.0106944444	6.1109367311
463.0000000000	-0.2624655259	0.0107175926	5.0481851424
464.0000000000	-0.2614655259	0.0107407407	9.1466768193
465.0000000000	-0.2629655259	0.0107638889	4.9292406499
466.0000000000	-0.2644655259	0.0107870370	4.9987268469
467.0000000000	-0.2644655259	0.0108101852	5.3359350252
468.0000000000	-0.2684655259	0.0108333333	7.7542901455
469.0000000000	-0.2684655259	0.0108564815	1.7365041972
470.0000000000	-0.2674655259	0.0108796296	0.5638220843
471.0000000000	-0.2664655259	0.0109027778	6.6478391590
472.0000000000	-0.2654655259	0.0109259259	6.5422654865
473.0000000000	-0.2674655259	0.0109490741	3.1644575651
474.0000000000	-0.2684655259	0.0109722222	5.1649694283
475.0000000000	-0.2644655259	0.0109953704	6.8358369864
476.0000000000	-0.2614655259	0.0110185185	3.2506900512
477.0000000000	-0.2614655259	0.0110416667	1.6096324897
478.0000000000	-0.2614655259	0.0110648148	3.8471638922
479.0000000000	-0.2604655259	0.0110879630	6.1415334143
480.0000000000	-0.2594655259	0.0111111111	3.9316951864
481.0000000000	-0.2584655259	0.0111342593	6.3256759698
482.0000000000	-0.2584655259	0.0111574074	3.4572806277
483.0000000000	-0.2572155259	0.0111805556	1.5755083679
484.0000000000	-0.2559655259	0.0112037037	2.8485344779
485.0000000000	-0.2547155259	0.0112268519	6.0504653228
486.0000000000	-0.2534655259	0.0112500000	5.3661817353
487.0000000000	-0.2522155259	0.0112731481	3.8378132405
