times 	 signal 	 freqs 	 dft
325.0000000000	-0.0524893341	0.0075231481	1.6423149866
326.0000000000	-0.0544893341	0.0075462963	0.7373061054
327.0000000000	-0.0374893341	0.0075694444	0.5228813073
328.0000000000	-0.0224893341	0.0075925926	2.5175303412
329.0000000000	-0.0094893341	0.0076157407	5.6316619783
330.0000000000	-0.0104893341	0.0076388889	3.7957681832
331.0000000000	-0.0264893341	0.0076620370	0.8469960753
332.0000000000	-0.0364893341	0.0076851852	2.3706696551
333.0000000000	-0.0474893341	0.0077083333	1.0162351431
334.0000000000	-0.0504893341	0.0077314815	1.2166841145
335.0000000000	-0.0444893341	0.0077546296	1.8000419178
336.0000000000	-0.0234893341	0.0077777778	3.3017740093
337.0000000000	-0.0024893341	0.0078009259	0.8798034713
338.0000000000	0.0185106659	0.0078240741	1.4405815466
339.0000000000	0.0165106659	0.0078472222	7.0100571395
340.0000000000	-0.0044893341	0.0078703704	3.3979146423
341.0000000000	-0.0424893341	0.0078935185	1.6772667160
342.0000000000	-0.0694893341	0.0079166667	5.1758919169
343.0000000000	-0.0734893341	0.0079398148	5.9857800709
344.0000000000	-0.0554893341	0.0079629630	3.7806235102
345.0000000000	-0.0234893341	0.0079861111	2.3757166954
346.0000000000	0.0125106659	0.0080092593	3.9290476071
347.0000000000	0.0265106659	0.0080324074	1.3883850762
348.0000000000	0.0215106659	0.0080555556	3.2986423003
349.0000000000	-0.0084893341	0.0080787037	2.8222393964
350.0000000000	-0.0444893341	0.0081018519	2.2380872089
351.0000000000	-0.0794893341	0.0081250000	1.9820024173
352.0000000000	-0.0894893341	0.0081481481	6.0242288544
353.0000000000	-0.0834893341	0.0081712963	8.2873806184
354.0000000000	-0.0464893341	0.0081944444	6.2303747693
355.0000000000	-0.0034893341	0.0082175926	0.4929738283
356.0000000000	0.0435106659	0.0082407407	5.3649321309
357.0000000000	0.0655106659	0.0082638889	9.1511924374
358.0000000000	0.0595106659	0.0082870370	14.1643772262
359.0000000000	0.0325106659	0.0083101852	6.7897085570
360.0000000000	-0.0134893341	0.0083333333	8.6231143306
361.0000000000	-0.0474893341	0.0083564815	4.4906765251
362.0000000000	-0.0564893341	0.0083796296	4.5298177834
363.0000000000	-0.0454893341	0.0084027778	1.8986916370
364.0000000000	-0.0204893341	0.0084259259	3.9714536247
365.0000000000	0.0095106659	0.0084490741	2.5665448214
366.0000000000	0.0255106659	0.0084722222	2.6781268773
367.0000000000	0.0315106659	0.0084953704	5.2810842028
368.0000000000	0.0265106659	0.0085185185	2.2371975397
369.0000000000	0.0105106659	0.0085416667	1.0589097992
370.0000000000	-0.0104893341	0.0085648148	4.9040692766
371.0000000000	-0.0244893341	0.0085879630	3.5072826434
372.0000000000	-0.0224893341	0.0086111111	3.9539612348
373.0000000000	-0.0074893341	0.0086342593	6.0192526379
374.0000000000	0.0025106659	0.0086574074	4.9964811401
